case_index,scenario,sentiment,urgency,emp_steering,frm_steering,emp_token_len,frm_token_len,emp_sent_len,frm_sent_len,emp_ttr,frm_ttr,rouge1_ef,rouge2_ef,rougeL_ef,rouge1_ec,rouge1_fc,emp_flesch_ease,emp_flesch_grade,emp_fog,frm_flesch_ease,frm_flesch_grade,frm_fog,emp_empathy_score,emp_formality_score,frm_empathy_score,frm_formality_score,emp_fp_singular,frm_fp_singular,emp_passive,frm_passive,style_disc_score,emp_entity_cov,frm_entity_cov,emp_placeholder,frm_placeholder,emp_cov_product,emp_cov_order_id,emp_cov_issue,emp_cov_urgency,emp_cov_sentiment,emp_cov_customer_name,frm_cov_product,frm_cov_order_id,frm_cov_issue,frm_cov_urgency,frm_cov_sentiment,frm_cov_customer_name,kg_nodes,kg_edges,kg_density,kg_salience
11,battery_issue,neutral,medium,kg_activation,kg_activation,111,19,3,2,0.9369369369369369,0.9473684210526315,0.10344827586206896,0.0,0.06896551724137932,0.1826923076923077,0.015873015873015872,40.15300000000002,12.329234042553196,13.477446808510638,40.2858823529412,11.863529411764706,16.211764705882356,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.034482758620689655,0.14285714285714285,0.0,0,0,0.5,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.8214285714285715
12,battery_issue,polite,low,kg_activation,kg_activation,33,25,1,1,0.9090909090909091,0.84,0.043478260869565216,0.0,0.043478260869565216,0.12121212121212123,0.03225806451612903,52.86800000000002,12.096,13.200000000000001,26.682500000000005,13.5125,16.400000000000002,0.03225806451612903,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.06674082313681869,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,9,0.16071428571428573,0.84375
13,battery_issue,frustrated,high,kg_activation,kg_activation,115,51,4,2,0.9478260869565217,0.9215686274509803,0.2236842105263158,0.026666666666666665,0.09210526315789475,0.17391304347826086,0.0979020979020979,39.46957547169811,14.337452830188681,15.50566037735849,41.5884756097561,12.551341463414637,13.078048780487805,0.06451612903225806,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.13348164627363737,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.85
14,battery_issue,angry,high,kg_activation,kg_activation,106,22,2,2,0.9150943396226415,0.9090909090909091,0.22764227642276424,0.09917355371900827,0.1951219512195122,0.15813953488372093,0.045454545454545456,42.71766666666667,15.582000000000004,16.533333333333335,74.01500000000001,5.419999999999998,6.0,0.03225806451612903,0.034482758620689655,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,-0.0022246941045606233,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,19,0.14393939393939395,0.8666666666666667
15,battery_issue,neutral,medium,kg_activation,kg_activation,112,48,2,2,0.9285714285714286,0.9583333333333334,0.30666666666666664,0.02702702702702703,0.12,0.0761904761904762,0.07894736842105263,17.571132686084155,19.33786407766991,19.946925566343044,38.19869565217394,13.645217391304353,16.156521739130437,0.06451612903225806,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.13348164627363737,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.8357142857142857
16,battery_issue,polite,low,kg_activation,kg_activation,89,70,2,1,0.9550561797752809,0.7714285714285715,0.2706766917293233,0.015267175572519085,0.12030075187969926,0.08988764044943819,0.09271523178807947,68.23575000000001,8.399833333333333,10.700000000000001,32.92387596899229,12.227906976744187,15.035658914728684,0.0,0.034482758620689655,0.03225806451612903,0.034482758620689655,0.3333333333333333,0.0,0.5,0.0,-0.03225806451612903,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,0.13333333333333333,0.8416666666666667
17,battery_issue,frustrated,high,kg_activation,kg_activation,32,37,1,1,0.90625,0.8918918918918919,0.14285714285714288,0.0,0.14285714285714288,0.03076923076923077,0.04477611940298507,27.37500000000003,15.403333333333332,17.933333333333334,40.529615384615425,14.065384615384616,15.015384615384617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.8857142857142858
18,battery_issue,angry,high,kg_activation,kg_activation,95,20,3,2,0.9578947368421052,0.95,0.16822429906542055,0.0,0.11214953271028037,0.09302325581395349,0.027777777777777776,44.39348484848486,14.354545454545455,15.824242424242426,56.70000000000002,7.58666666666667,10.266666666666667,0.03225806451612903,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.06674082313681869,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,11,0.12222222222222222,0.8699999999999999
19,battery_issue,neutral,medium,kg_activation,kg_activation,114,27,2,1,0.6929824561403509,0.8888888888888888,0.1509433962264151,0.0,0.09433962264150943,0.12682926829268293,0.0425531914893617,41.9658653846154,11.442884615384617,13.269230769230768,28.765000000000015,13.718888888888891,18.311111111111114,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,0.1388888888888889,0.8500000000000001
20,battery_issue,polite,low,kg_activation,kg_activation,111,43,4,3,0.8828828828828829,0.8837209302325582,0.24637681159420288,0.029411764705882353,0.08695652173913045,0.13658536585365855,0.12080536912751677,28.667697368421074,15.160921052631583,16.236842105263158,62.96821138211382,7.87170731707317,10.34471544715447,0.03225806451612903,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.06674082313681869,0.14285714285714285,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.85
